Haglof_Plot_ID,Plot_Radius,Haglof_ID,Tree_Dia_mm,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude
136,30,3888,245,1528,1378,1569,11.08,-9.87,14.84,131.69,-12,45.5614236,-84.703325
136,30,3889,103,1426,1314,1505,8.13,-11.58,14.15,144.92,-21,45.561409,-84.7033634
136,30,64,62,436,318,256,2.25,2.41,3.29,43.04,6,45.5615363,-84.7034336
136,30,65,422,1008,817,889,8.71,1.74,8.88,78.71,11,45.5615286,-84.7033511
136,30,66,278,1340,1151,1300,12,-3.66,12.55,106.97,10,45.5614792,-84.7033109
137,30,3890,100,1084,1112,1278,-1.44,-11.45,11.54,187.16,10,45.5613858,-84.7032545
137,30,3891,223,1038,1017,1181,1.29,-10.64,10.72,173.08,-17,45.5613924,-84.7032192
137,30,3892,358,1275,1249,1411,1.92,-12.86,13,171.5,-15,45.5613724,-84.703212
137,30,3893,89,1209,1120,1316,5.35,-10.9,12.14,153.85,11,45.5613891,-84.7031673
137,30,3894,244,1271,1160,1352,7.11,-10.32,12.53,145.43,15,45.5613939,-84.7031446
137,30,3895,136,1250,1124,1318,7.74,-9.54,12.28,140.96,13,45.5614007,-84.7031363
137,30,3896,197,1259,1132,1324,7.95,-9.41,12.32,139.8,-15,45.5614018,-84.7031335
137,30,3897,240,758,713,889,1.87,-7.55,7.77,166.05,-17,45.5614201,-84.7032106
137,30,3898,353,588,412,587,4.57,-2.37,5.14,117.39,-12,45.561466,-84.7031742
137,30,3899,107,695,510,667,5.84,-2.11,6.21,109.82,-15,45.561468,-84.7031578
137,30,3900,148,539,682,509,-4.52,3.47,5.7,307.49,-15,45.5615208,-84.7032885
137,30,3901,283,787,883,688,-4.19,6.53,7.76,327.34,-10,45.5615483,-84.703283
137,30,3902,327,394,478,284,-2,3.09,3.68,327.16,9,45.5615168,-84.7032563
137,30,3903,622,1496,1384,1303,7.91,11.18,13.69,35.27,6,45.561587,-84.7031265
137,30,3904,80,812,643,650,6.14,3.37,7,61.24,-1,45.5615172,-84.703152
137,30,3905,107,982,800,845,8.32,2.67,8.74,72.2,-16,45.5615104,-84.7031243
137,30,67,275,389,439,250,-1.25,3.22,3.46,338.76,-17,45.5615178,-84.7032467
137,30,68,91,494,500,321,-0.25,4.34,4.34,356.66,-13,45.5615275,-84.7032335
137,30,69,73,292,206,382,1.21,-2.58,2.85,154.87,-20,45.5614649,-84.7032173
138,30,3906,416,504,704,617,-5.88,-0.43,5.89,265.83,5,45.5614326,-84.7030612
138,30,3907,251,641,828,805,-6.83,-3.04,7.48,246.01,9,45.5614094,-84.7030744
138,30,3908,249,817,937,1019,-5.06,-7.61,9.14,213.62,5,45.5613678,-84.7030534
138,30,3909,398,804,908,1003,-4.18,-7.83,8.88,208.12,5,45.5613656,-84.7030422
138,30,3910,351,969,1045,1154,-3.82,-9.71,10.44,201.49,-18,45.5613486,-84.7030383
138,30,3912,173,735,667,855,2.53,-7.02,7.46,160.16,11,45.5613712,-84.7029559
138,30,3911,365,852,725,921,5.19,-6.32,8.18,140.61,7,45.5613768,-84.7029216
138,30,3913,89,1082,931,1120,7.86,-6.87,10.44,131.14,-15,45.5613712,-84.7028876
138,30,3914,440,1210,1103,1294,6.57,-9.87,11.86,146.37,-16,45.5613445,-84.7029054
138,30,3915,82,1632,1582,1780,3.97,-16.15,16.63,166.2,6,45.5612887,-84.7029409
138,30,3916,220,1663,1610,1799,4.54,-16.22,16.84,164.34,-11,45.5612879,-84.7029335
138,30,3917,114,1767,1711,1906,4.92,-17.24,17.93,164.08,-12,45.5612786,-84.7029291
138,30,3922,160,696,798,610,-4.07,5.65,6.96,324.27,-16,45.5614868,-84.7030358
138,30,3923,329,604,679,489,-2.65,5.13,5.77,332.63,-18,45.5614817,-84.7030179
138,30,3924,158,909,944,756,-1.82,8.47,8.66,347.85,8,45.5615116,-84.703006
138,30,3925,98,1177,1180,1004,-0.24,11.19,11.19,358.75,-12,45.5615357,-84.7029848
138,30,3926,82,1108,1101,937,0.33,10.47,10.48,1.78,-17,45.561529,-84.7029778
138,30,3927,86,1230,1177,1042,3.25,11.02,11.49,16.43,-14,45.5615332,-84.7029401
138,30,3928,80,934,834,741,4.51,7.03,8.35,32.66,11,45.561497,-84.7029255
138,30,3929,220,842,747,649,3.79,6.33,7.38,30.91,7,45.5614909,-84.7029349
138,30,3930,278,810,716,612,3.44,6.11,7.01,29.41,4,45.561489,-84.7029395
138,30,3931,127,765,580,635,6.3,1.81,6.56,73.99,3,45.5614496,-84.7029045
138,30,3932,302,1173,1041,991,7.48,7.48,10.57,45,9,45.5615003,-84.7028873
138,30,3933,127,1369,1260,1175,7.23,10.39,12.66,34.83,4,45.5615266,-84.7028894
138,30,70,334,487,330,340,3.17,1.87,3.68,59.48,12,45.5614509,-84.7029445
138,30,71,242,610,415,556,5.09,-0.89,5.17,99.93,8,45.5614256,-84.702921
138,30,72,220,731,646,830,3.25,-6.52,7.28,153.5,-21,45.5613755,-84.7029466
139,30,3918,126,1031,1109,1220,-4.25,-10.33,11.17,202.37,-15,45.5612972,-84.7029632
139,30,3919,181,1024,1100,1217,-3.93,-10.35,11.07,200.8,8,45.5612969,-84.7029591
139,30,3920,90,962,1028,1151,-3.25,-9.94,10.45,198.09,-7,45.5613005,-84.7029502
139,30,3934,213,1548,1416,1356,9.71,10.56,14.35,42.58,4,45.5614815,-84.7027768
139,30,3935,206,1294,1148,1115,9.04,7.6,11.81,49.96,9,45.561455,-84.7027865
139,30,3936,292,1037,880,865,7.5,5.27,9.17,54.87,9,45.5614345,-84.702807
139,30,3937,199,681,528,515,4.65,3.22,5.65,55.32,13,45.5614167,-84.7028443
139,30,3938,228,733,602,555,4.43,4.35,6.21,45.57,-14,45.5614269,-84.7028466
139,30,3939,217,742,586,579,5.23,3.45,6.27,56.58,12,45.5614187,-84.7028367
139,30,3940,338,609,422,512,4.97,0.56,5,83.53,-17,45.5613928,-84.7028411
139,30,3941,266,590,470,405,3.11,3.59,4.75,40.85,7,45.5614205,-84.7028639
