"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Tree_ID","Sample","Filename_date","Timestamp","Comments","final_ID","Subplot","Filename_2018","Species","girdled","Year"
4,"13:43:00",178,0,18.7,0.579,334,4.4,0.87,26.26,6,1.42,1,2.84,25.63,26.26,25.05,424.8,400.25,20.918,26.053,62.21,77.48,500.3,1999,327,98.15,-1.37,-0.0157,0.0748,0.00485,0.106,0.00466,1,-0.22,2.74,1,0,0.16,111115,"2WQ1_01_20210729","2WQ1",1,"20210729",2021-07-29 13:40:41,"13:40:42 ; ","2WQ1","D02W","D02W_quru_can01_07172018","quru","N",2021
5,"13:43:01",179,0,18.7,0.581,334,4.4,0.868,26.25,6,1.42,1,2.84,25.63,26.25,25.05,424.73,400.18,20.92,26.055,62.21,77.48,500.3,1999,397,98.15,-1.37,-0.0157,0.0748,0.00485,0.106,0.00466,1,-0.22,2.74,1,0,0.16,111115,"2WQ1_01_20210729","2WQ1",1,"20210729",2021-07-29 13:40:41,"13:40:42 ; ","2WQ1","D02W","D02W_quru_can01_07172018","quru","N",2021
1,"13:32:12",267,0,24.1,0.687,327,4.94,0.849,26.3,6,1.42,1,2.84,25.66,26.3,25.04,431.01,399.74,20.576,26.341,61.09,78.2,500.3,2000,83,98.17,-1.12,-0.0259,0.0651,0.00139,0.0327,0.00341,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_02_20210729","2WQ1",2,"20210729",2021-07-29 13:29:48,"13:29:50 ; ","2WQ1","D02W","D02W_quru_can02_07172018","quru","N",2021
2,"13:32:13",267.5,0,24.1,0.688,327,4.94,0.848,26.3,6,1.42,1,2.84,25.66,26.3,25.04,431.01,399.73,20.574,26.339,61.09,78.2,500.2,2000,80,98.17,-1.12,-0.0259,0.0651,0.00139,0.0327,0.00341,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_02_20210729","2WQ1",2,"20210729",2021-07-29 13:29:48,"13:29:50 ; ","2WQ1","D02W","D02W_quru_can02_07172018","quru","N",2021
3,"13:32:14",268.5,0,24.2,0.688,327,4.93,0.848,26.29,6,1.42,1,2.84,25.65,26.29,25.04,431.18,399.76,20.575,26.335,61.1,78.2,500.2,2000,75,98.17,-1.12,-0.0259,0.0651,0.00139,0.0327,0.00341,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_02_20210729","2WQ1",2,"20210729",2021-07-29 13:29:48,"13:29:50 ; ","2WQ1","D02W","D02W_quru_can02_07172018","quru","N",2021
4,"13:32:15",269.5,0,24.3,0.688,327,4.93,0.846,26.28,6,1.42,1,2.84,25.65,26.28,25.04,431.26,399.81,20.577,26.332,61.1,78.19,500.2,2000,72,98.17,-1.12,-0.0259,0.0651,0.00139,0.0327,0.00341,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_02_20210729","2WQ1",2,"20210729",2021-07-29 13:29:48,"13:29:50 ; ","2WQ1","D02W","D02W_quru_can02_07172018","quru","N",2021
5,"13:32:16",270,0,24.3,0.689,327,4.93,0.845,26.28,6,1.42,1,2.84,25.65,26.28,25.04,431.34,399.83,20.578,26.331,61.11,78.19,500.2,2000,71,98.17,-1.12,-0.0259,0.0651,0.00139,0.0327,0.00341,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_02_20210729","2WQ1",2,"20210729",2021-07-29 13:29:48,"13:29:50 ; ","2WQ1","D02W","D02W_quru_can02_07172018","quru","N",2021
1,"13:49:45",190.5,0,22.8,0.66,328,4.87,0.864,26.72,6,1.42,1,2.84,25.84,26.72,25.04,428.99,399.3,21.394,27.074,62.82,79.5,500.2,2000,566,98.14,-1.48,-0.0155,0.136,0.00471,0.125,0.00608,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_03_20210729","2WQ1",3,"20210729",2021-07-29 13:48:53,"13:48:54 ; ","2WQ1","D02W","D02W_quru_can03_07172018","quru","N",2021
2,"13:49:46",191.5,0,22.7,0.66,328,4.86,0.864,26.72,6,1.42,1,2.84,25.84,26.72,25.04,428.96,399.35,21.393,27.07,62.82,79.49,500.2,2000,695,98.14,-1.48,-0.0155,0.136,0.00471,0.125,0.00608,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_03_20210729","2WQ1",3,"20210729",2021-07-29 13:48:53,"13:48:54 ; ","2WQ1","D02W","D02W_quru_can03_07172018","quru","N",2021
3,"13:49:47",192.5,0,22.7,0.661,328,4.86,0.862,26.71,6,1.42,1,2.84,25.84,26.71,25.04,428.95,399.38,21.394,27.067,62.83,79.49,500.2,2000,871,98.14,-1.48,-0.0155,0.136,0.00471,0.125,0.00608,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_03_20210729","2WQ1",3,"20210729",2021-07-29 13:48:53,"13:48:54 ; ","2WQ1","D02W","D02W_quru_can03_07172018","quru","N",2021
4,"13:49:48",193,0,22.7,0.662,329,4.86,0.86,26.7,6,1.42,1,2.84,25.84,26.7,25.04,428.9,399.39,21.393,27.067,62.83,79.49,500.2,2000,925,98.14,-1.48,-0.0155,0.136,0.00471,0.125,0.00608,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_03_20210729","2WQ1",3,"20210729",2021-07-29 13:48:53,"13:48:54 ; ","2WQ1","D02W","D02W_quru_can03_07172018","quru","N",2021
5,"13:49:48",194,0,22.6,0.66,329,4.86,0.862,26.71,6,1.42,1,2.84,25.84,26.71,25.04,428.85,399.43,21.395,27.063,62.84,79.49,500.2,2001,1067,98.14,-1.48,-0.0155,0.136,0.00471,0.125,0.00608,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ1_03_20210729","2WQ1",3,"20210729",2021-07-29 13:48:53,"13:48:54 ; ","2WQ1","D02W","D02W_quru_can03_07172018","quru","N",2021
1,"14:00:37",238.5,0,22.3,0.762,337,5.99,0.952,27.45,6,1.42,1,2.84,26.12,27.45,25.04,429.62,399.98,20.615,27.596,59.89,80.18,500.3,2000,614,98.71,-2.49,0.0231,0.182,0.00261,0.187,0.00213,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_01_20210728","2WQ2",1,"20210728",2021-07-28 13:59:07,"13:59:08 ; ","2WQ2","D02W","D02W_quru_can06_07172018","quru","N",2021
2,"14:00:38",239.5,0,22.3,0.763,337,5.99,0.951,27.45,6,1.42,1,2.84,26.12,27.45,25.04,429.61,399.95,20.614,27.598,59.89,80.18,500.3,2000,625,98.71,-2.49,0.0231,0.182,0.00261,0.187,0.00213,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_01_20210728","2WQ2",1,"20210728",2021-07-28 13:59:07,"13:59:08 ; ","2WQ2","D02W","D02W_quru_can06_07172018","quru","N",2021
3,"14:00:39",240.5,0,22.4,0.76,336,5.99,0.953,27.46,6,1.42,1,2.84,26.12,27.46,25.04,429.65,399.93,20.615,27.597,59.89,80.18,500.3,2000,634,98.71,-2.49,0.0231,0.182,0.00261,0.187,0.00213,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_01_20210728","2WQ2",1,"20210728",2021-07-28 13:59:07,"13:59:08 ; ","2WQ2","D02W","D02W_quru_can06_07172018","quru","N",2021
4,"14:00:40",241.5,0,22.4,0.761,336,5.99,0.953,27.46,6,1.42,1,2.84,26.11,27.46,25.04,429.7,399.94,20.615,27.597,59.9,80.18,500.2,2000,641,98.71,-2.49,0.0231,0.182,0.00261,0.187,0.00213,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_01_20210728","2WQ2",1,"20210728",2021-07-28 13:59:07,"13:59:08 ; ","2WQ2","D02W","D02W_quru_can06_07172018","quru","N",2021
5,"14:00:41",242.5,0,22.5,0.758,336,5.98,0.955,27.47,6,1.42,1,2.84,26.12,27.47,25.03,429.84,399.96,20.617,27.598,59.9,80.19,500.1,2000,643,98.71,-2.49,0.0231,0.182,0.00261,0.187,0.00213,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_01_20210728","2WQ2",1,"20210728",2021-07-28 13:59:07,"13:59:08 ; ","2WQ2","D02W","D02W_quru_can06_07172018","quru","N",2021
1,"14:10:52",174,0,22.2,0.708,334,5.69,0.96,27.21,6,1.42,1,2.84,26,27.21,25.04,429.48,400.12,20.349,26.995,59.49,78.92,500.2,2000,795,98.66,-2.93,0.0328,0.0447,0.00111,0.0616,0.0019,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_02_20210728","2WQ2",2,"20210728",2021-07-28 14:09:01,"14:09:02 ; ","2WQ2","D02W","D02W_quru_can07_07172018","quru","N",2021
2,"14:10:53",175,0,22.2,0.707,333,5.7,0.961,27.22,6,1.42,1,2.84,26,27.22,25.04,429.49,400.13,20.347,26.997,59.48,78.92,500.2,2000,800,98.66,-2.93,0.0328,0.0447,0.00111,0.0616,0.0019,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_02_20210728","2WQ2",2,"20210728",2021-07-28 14:09:01,"14:09:02 ; ","2WQ2","D02W","D02W_quru_can07_07172018","quru","N",2021
3,"14:10:54",175.5,0,22.2,0.706,333,5.7,0.962,27.22,6,1.42,1,2.84,26,27.22,25.04,429.48,400.13,20.347,26.999,59.48,78.93,500.2,2000,790,98.66,-2.93,0.0328,0.0447,0.00111,0.0616,0.0019,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_02_20210728","2WQ2",2,"20210728",2021-07-28 14:09:01,"14:09:02 ; ","2WQ2","D02W","D02W_quru_can07_07172018","quru","N",2021
4,"14:10:55",176.5,0,22.3,0.706,333,5.7,0.963,27.23,6,1.42,1,2.84,26,27.23,25.04,429.56,400.12,20.35,27.002,59.49,78.93,500.2,2000,806,98.66,-2.93,0.0328,0.0447,0.00111,0.0616,0.0019,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_02_20210728","2WQ2",2,"20210728",2021-07-28 14:09:01,"14:09:02 ; ","2WQ2","D02W","D02W_quru_can07_07172018","quru","N",2021
5,"14:10:55",177.5,0,22.2,0.708,333,5.7,0.961,27.22,6,1.42,1,2.84,26,27.22,25.04,429.56,400.17,20.352,27.003,59.49,78.93,500.2,2000,817,98.66,-2.93,0.0328,0.0447,0.00111,0.0616,0.0019,1,-0.22,2.74,1,0,0.16,111115,"2WQ2_02_20210728","2WQ2",2,"20210728",2021-07-28 14:09:01,"14:09:02 ; ","2WQ2","D02W","D02W_quru_can07_07172018","quru","N",2021
1,"14:24:30",184,0,24.5,0.78,332,5.96,0.929,27.46,6,1.42,1,2.84,26.1,27.46,25.04,432.22,400.01,20.917,27.864,60.79,80.98,500.3,2000,333,98.62,-3.19,0.0474,0.077,0.00448,0.0484,0.00344,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ2_03_20210728","2WQ2",3,"20210728",2021-07-28 14:22:38,"14:22:38 ; ","2WQ2","D02W","D02W_quru_can08_07172018","quru","N",2021
2,"14:24:31",185,0,24.5,0.776,332,5.96,0.932,27.47,6,1.42,1,2.84,26.09,27.47,25.04,432.26,400.02,20.917,27.861,60.8,80.98,500.3,2000,378,98.62,-3.19,0.0474,0.077,0.00448,0.0484,0.00344,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ2_03_20210728","2WQ2",3,"20210728",2021-07-28 14:22:38,"14:22:38 ; ","2WQ2","D02W","D02W_quru_can08_07172018","quru","N",2021
3,"14:24:32",186,0,24.5,0.774,332,5.95,0.934,27.48,6,1.42,1,2.84,26.09,27.48,25.04,432.27,400.01,20.919,27.861,60.81,80.98,500.3,2000,353,98.62,-3.19,0.0474,0.077,0.00448,0.0484,0.00344,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ2_03_20210728","2WQ2",3,"20210728",2021-07-28 14:22:38,"14:22:38 ; ","2WQ2","D02W","D02W_quru_can08_07172018","quru","N",2021
4,"14:24:33",186.5,0,24.5,0.775,332,5.96,0.933,27.48,6,1.42,1,2.84,26.09,27.48,25.04,432.3,400.02,20.918,27.862,60.81,80.99,500.3,2000,354,98.62,-3.19,0.0474,0.077,0.00448,0.0484,0.00344,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ2_03_20210728","2WQ2",3,"20210728",2021-07-28 14:22:38,"14:22:38 ; ","2WQ2","D02W","D02W_quru_can08_07172018","quru","N",2021
5,"14:24:33",187.5,0,24.5,0.776,332,5.95,0.932,27.47,6,1.42,1,2.84,26.09,27.47,25.04,432.31,400.04,20.92,27.86,60.81,80.99,500.3,2000,341,98.62,-3.19,0.0474,0.077,0.00448,0.0484,0.00344,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ2_03_20210728","2WQ2",3,"20210728",2021-07-28 14:22:38,"14:22:38 ; ","2WQ2","D02W","D02W_quru_can08_07172018","quru","N",2021
1,"14:27:49",183,0,20.9,0.58,327,4.33,0.855,26.26,6,1.42,1,2.84,25.69,26.26,25.04,426.97,399.88,21.119,26.172,62.62,77.61,500.3,2000,138,98.25,-1.72,-0.0106,0.0756,0.0022,0.087,0.00132,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_01_20210729","2WQ3",1,"20210729",2021-07-29 14:25:34,"14:25:35 ; ","2WQ3","D02W","D02W_quru_can11_07182018","quru","N",2021
2,"14:27:50",184,0,20.8,0.579,327,4.33,0.857,26.27,6,1.42,1,2.84,25.69,26.27,25.04,426.92,399.88,21.116,26.172,62.62,77.61,500.3,2000,138,98.25,-1.72,-0.0106,0.0756,0.0022,0.087,0.00132,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_01_20210729","2WQ3",1,"20210729",2021-07-29 14:25:34,"14:25:35 ; ","2WQ3","D02W","D02W_quru_can11_07182018","quru","N",2021
3,"14:27:51",184.5,0,20.8,0.579,327,4.33,0.857,26.27,6,1.42,1,2.84,25.69,26.27,25.04,426.96,399.9,21.115,26.173,62.62,77.61,500.3,2000,139,98.25,-1.72,-0.0106,0.0756,0.0022,0.087,0.00132,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_01_20210729","2WQ3",1,"20210729",2021-07-29 14:25:34,"14:25:35 ; ","2WQ3","D02W","D02W_quru_can11_07182018","quru","N",2021
4,"14:27:52",185.5,0,20.9,0.581,327,4.33,0.856,26.27,6,1.42,1,2.84,25.69,26.27,25.04,426.98,399.89,21.112,26.174,62.61,77.62,500.3,2000,139,98.25,-1.72,-0.0106,0.0756,0.0022,0.087,0.00132,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_01_20210729","2WQ3",1,"20210729",2021-07-29 14:25:34,"14:25:35 ; ","2WQ3","D02W","D02W_quru_can11_07182018","quru","N",2021
5,"14:27:52",186,0,20.9,0.587,328,4.34,0.849,26.23,6,1.42,1,2.84,25.69,26.23,25.04,427,399.88,21.112,26.179,62.61,77.64,500.3,2000,139,98.25,-1.72,-0.0106,0.0756,0.0022,0.087,0.00132,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_01_20210729","2WQ3",1,"20210729",2021-07-29 14:25:34,"14:25:35 ; ","2WQ3","D02W","D02W_quru_can11_07182018","quru","N",2021
1,"14:40:28",198,0,16.9,0.338,306,3.23,1.02,26.37,6,1.42,1,2.84,25.66,26.37,25.05,422.01,400.24,20.954,24.731,62.24,73.46,500.3,2000,1,98.25,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ3_02_20210729","2WQ3",2,"20210729",2021-07-29 14:38:57,"14:38:58 ; ","2WQ3","D02W","D02W_quru_can12_07182018","quru","N",2021
2,"14:40:29",199,0,16.8,0.338,307,3.23,1.02,26.37,6,1.42,1,2.84,25.66,26.37,25.05,421.97,400.27,20.952,24.73,62.24,73.46,500.3,2000,3,98.25,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ3_02_20210729","2WQ3",2,"20210729",2021-07-29 14:38:57,"14:38:58 ; ","2WQ3","D02W","D02W_quru_can12_07182018","quru","N",2021
3,"14:40:30",200,0,16.8,0.338,307,3.23,1.02,26.37,6,1.42,1,2.84,25.66,26.37,25.05,422,400.29,20.953,24.731,62.24,73.47,500.3,2000,3,98.25,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ3_02_20210729","2WQ3",2,"20210729",2021-07-29 14:38:57,"14:38:58 ; ","2WQ3","D02W","D02W_quru_can12_07182018","quru","N",2021
4,"14:40:31",200.5,0,16.8,0.339,307,3.23,1.02,26.37,6,1.42,1,2.84,25.66,26.37,25.05,422.04,400.3,20.953,24.733,62.25,73.48,500.3,2000,2,98.25,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ3_02_20210729","2WQ3",2,"20210729",2021-07-29 14:38:57,"14:38:58 ; ","2WQ3","D02W","D02W_quru_can12_07182018","quru","N",2021
5,"14:40:32",201.5,0,16.9,0.339,306,3.23,1.02,26.36,6,1.42,1,2.84,25.66,26.36,25.05,422.2,400.35,20.955,24.735,62.25,73.48,500.3,2000,1,98.25,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ3_02_20210729","2WQ3",2,"20210729",2021-07-29 14:38:57,"14:38:58 ; ","2WQ3","D02W","D02W_quru_can12_07182018","quru","N",2021
1,"14:33:32",159,0,23,0.86,342,5.38,0.775,26.39,6,1.42,1,2.84,25.62,26.39,25.05,430.29,400.17,20.992,27.267,62.48,81.16,500.2,1999,869,98.23,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,0.7,-0.22,2.74,1,0,0.16,111115,"2WQ3_03_20210729","2WQ3",3,"20210729",2021-07-29 14:31:34,"14:31:36 ; ","2WQ3","D02W","D02W_quru_can13_07182018","quru","N",2021
2,"14:33:33",159.5,0,22.9,0.859,342,5.38,0.776,26.4,6,1.42,1,2.84,25.62,26.4,25.05,430.28,400.18,20.991,27.268,62.48,81.16,500.2,1999,817,98.23,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_03_20210729","2WQ3",3,"20210729",2021-07-29 14:31:34,"14:31:36 ; ","2WQ3","D02W","D02W_quru_can13_07182018","quru","N",2021
3,"14:33:33",160.5,0,22.9,0.857,342,5.38,0.778,26.41,6,1.42,1,2.84,25.63,26.41,25.05,430.27,400.22,20.992,27.272,62.48,81.17,500.2,1999,712,98.23,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_03_20210729","2WQ3",3,"20210729",2021-07-29 14:31:34,"14:31:36 ; ","2WQ3","D02W","D02W_quru_can13_07182018","quru","N",2021
4,"14:33:34",161,0,22.9,0.856,342,5.38,0.779,26.42,6,1.42,1,2.84,25.63,26.42,25.05,430.25,400.22,20.991,27.274,62.47,81.17,500.2,1999,700,98.23,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_03_20210729","2WQ3",3,"20210729",2021-07-29 14:31:34,"14:31:36 ; ","2WQ3","D02W","D02W_quru_can13_07182018","quru","N",2021
5,"14:33:35",161.5,0,22.9,0.855,342,5.38,0.78,26.42,6,1.42,1,2.84,25.63,26.42,25.05,430.25,400.24,20.993,27.275,62.47,81.17,500.2,1999,729,98.23,-1.87,-0.0204,0.112,0.00407,0.132,0.00562,1,-0.22,2.74,1,0,0.16,111115,"2WQ3_03_20210729","2WQ3",3,"20210729",2021-07-29 14:31:34,"14:31:36 ; ","2WQ3","D02W","D02W_quru_can13_07182018","quru","N",2021
1,"13:49:42",178.5,0,9.48,0.164,296,2.01,1.24,26.95,6,1.42,1,2.84,28.06,26.95,25.05,412.82,400.49,21.194,23.55,54.96,61.07,500.2,2000,287,98.74,-4.62,-0.0513,0.0651,0.00105,0.0836,0.00136,1,-0.22,2.74,1,0,0.16,111115,"3EA1_01_20210805","3EA1",1,"20210805",2021-08-05 13:47:38,"13:47:40 ; ","3EA1","D03E","D03E_acru_can01_07202018","acru","N",2021
2,"13:49:43",179.5,0,9.55,0.163,295,2.01,1.25,26.97,6,1.42,1,2.84,28.06,26.97,25.04,412.89,400.48,21.195,23.544,54.97,61.06,500.3,2000,258,98.74,-4.62,-0.0513,0.0651,0.00105,0.0836,0.00136,1,-0.22,2.74,1,0,0.16,111115,"3EA1_01_20210805","3EA1",1,"20210805",2021-08-05 13:47:38,"13:47:40 ; ","3EA1","D03E","D03E_acru_can01_07202018","acru","N",2021
3,"13:49:44",180,0,9.55,0.163,295,2,1.25,26.96,6,1.42,1,2.84,28.06,26.96,25.04,412.89,400.47,21.194,23.54,54.97,61.05,500.3,2000,236,98.74,-4.62,-0.0513,0.0651,0.00105,0.0836,0.00136,1,-0.22,2.74,1,0,0.16,111115,"3EA1_01_20210805","3EA1",1,"20210805",2021-08-05 13:47:38,"13:47:40 ; ","3EA1","D03E","D03E_acru_can01_07202018","acru","N",2021
4,"13:49:44",180.5,0,9.55,0.163,295,2,1.25,26.96,6,1.42,1,2.84,28.06,26.96,25.04,412.9,400.48,21.193,23.537,54.96,61.04,500.2,2000,228,98.74,-4.62,-0.0513,0.0651,0.00105,0.0836,0.00136,1,-0.22,2.74,1,0,0.16,111115,"3EA1_01_20210805","3EA1",1,"20210805",2021-08-05 13:47:38,"13:47:40 ; ","3EA1","D03E","D03E_acru_can01_07202018","acru","N",2021
5,"13:49:45",181.5,0,9.52,0.162,295,1.99,1.25,26.96,6,1.42,1,2.84,28.06,26.96,25.04,412.86,400.48,21.196,23.531,54.97,61.02,500.2,2000,231,98.74,-4.62,-0.0513,0.0651,0.00105,0.0836,0.00136,1,-0.22,2.74,1,0,0.16,111115,"3EA1_01_20210805","3EA1",1,"20210805",2021-08-05 13:47:38,"13:47:40 ; ","3EA1","D03E","D03E_acru_can01_07202018","acru","N",2021
1,"13:59:03",173,0,3.28,0.0685,315,0.904,1.3,26.6,6,1.42,1,2.84,28.17,26.6,25.04,405.4,401.03,21.217,22.278,54.66,57.39,500.2,2000,269,98.71,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_02_20210805","3EA1",2,"20210805",2021-08-05 13:56:57,"13:56:58 ; ","3EA1","D03E","D03E_acru_can02_07202018","acru","N",2021
2,"13:59:03",174,0,3.18,0.0677,317,0.895,1.3,26.6,6,1.42,1,2.84,28.17,26.6,25.04,405.32,401.07,21.219,22.268,54.67,57.37,500.2,2000,269,98.71,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,1,-0.22,2.74,1,0,0.16,111115,"3EA1_02_20210805","3EA1",2,"20210805",2021-08-05 13:56:57,"13:56:58 ; ","3EA1","D03E","D03E_acru_can02_07202018","acru","N",2021
3,"13:59:04",174.5,0,3.16,0.0674,317,0.891,1.3,26.59,6,1.42,1,2.84,28.17,26.59,25.04,405.3,401.08,21.22,22.265,54.67,57.36,500.2,2000,269,98.71,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,1,-0.22,2.74,1,0,0.16,111115,"3EA1_02_20210805","3EA1",2,"20210805",2021-08-05 13:56:57,"13:56:58 ; ","3EA1","D03E","D03E_acru_can02_07202018","acru","N",2021
4,"13:59:05",175,0,3.12,0.0672,318,0.888,1.3,26.59,6,1.42,1,2.84,28.17,26.59,25.04,405.27,401.11,21.221,22.262,54.67,57.35,500.2,2000,269,98.71,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,1,-0.22,2.74,1,0,0.16,111115,"3EA1_02_20210805","3EA1",2,"20210805",2021-08-05 13:56:57,"13:56:58 ; ","3EA1","D03E","D03E_acru_can02_07202018","acru","N",2021
5,"13:59:05",176,0,3.03,0.0668,319,0.881,1.29,26.58,6,1.42,1,2.84,28.17,26.58,25.04,405.19,401.14,21.222,22.256,54.67,57.33,500.3,2000,268,98.71,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_02_20210805","3EA1",2,"20210805",2021-08-05 13:56:57,"13:56:58 ; ","3EA1","D03E","D03E_acru_can02_07202018","acru","N",2021
1,"13:54:34",174,0,10.6,0.309,334,3.1,1.06,26.72,6,1.42,1,2.84,28.09,26.72,25.04,414.66,400.46,21.258,24.885,55.01,64.4,500.3,2000,0,98.72,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_03_20210805","3EA1",3,"20210805",2021-08-05 13:52:22,"13:52:23 ; ","3EA1","D03E","D03E_acru_can03_07202018","acru","N",2021
2,"13:54:35",174.5,0,10.6,0.309,334,3.1,1.06,26.72,6,1.42,1,2.84,28.09,26.72,25.04,414.63,400.44,21.257,24.88,55.01,64.39,500.3,2000,0,98.72,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_03_20210805","3EA1",3,"20210805",2021-08-05 13:52:22,"13:52:23 ; ","3EA1","D03E","D03E_acru_can03_07202018","acru","N",2021
3,"13:54:35",175.5,0,10.6,0.309,334,3.09,1.06,26.71,6,1.42,1,2.84,28.09,26.71,25.04,414.62,400.4,21.256,24.87,55.01,64.36,500.2,2000,0,98.72,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_03_20210805","3EA1",3,"20210805",2021-08-05 13:52:22,"13:52:23 ; ","3EA1","D03E","D03E_acru_can03_07202018","acru","N",2021
4,"13:54:36",176,0,10.7,0.308,333,3.09,1.06,26.7,6,1.42,1,2.84,28.09,26.7,25.04,414.69,400.41,21.255,24.865,55,64.35,500.2,2000,0,98.72,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_03_20210805","3EA1",3,"20210805",2021-08-05 13:52:22,"13:52:23 ; ","3EA1","D03E","D03E_acru_can03_07202018","acru","N",2021
5,"13:54:37",177,0,10.7,0.307,333,3.07,1.06,26.69,6,1.42,1,2.84,28.09,26.69,25.04,414.76,400.41,21.257,24.854,55.01,64.32,500.2,2000,0,98.72,-4.63,-0.0574,0.0232,0.00151,0.0314,0.00343,0.7,-0.22,2.74,1,0,0.16,111115,"3EA1_03_20210805","3EA1",3,"20210805",2021-08-05 13:52:22,"13:52:23 ; ","3EA1","D03E","D03E_acru_can03_07202018","acru","N",2021
1,"14:41:58",188,0,10.4,0.207,306,2.79,1.39,27.87,6,1.42,1,2.84,26.69,27.87,25.04,413.19,399.38,20.833,24.103,58.52,67.71,500.3,2000,0,98.7,-3.6,0.0285,0.075,0.00241,0.0963,0.00386,0.7,-0.22,2.74,1,0,0.16,111115,"3EA2_01_20210805","3EA2",1,"20210805",2021-08-05 14:40:49,"14:40:50 ; ","3EA2","D03E","D03E_acru_can04_07202018","acru","N",2021
2,"14:41:59",189,0,10.5,0.207,305,2.79,1.39,27.86,6,1.42,1,2.84,26.68,27.86,25.04,413.43,399.51,20.83,24.1,58.52,67.71,500.3,2000,0,98.7,-3.6,0.0285,0.075,0.00241,0.0963,0.00386,0.7,-0.22,2.74,1,0,0.16,111115,"3EA2_01_20210805","3EA2",1,"20210805",2021-08-05 14:40:49,"14:40:50 ; ","3EA2","D03E","D03E_acru_can04_07202018","acru","N",2021
